# Region type : patch cell1_to_fins
# Faces  :    307
# Area   :    2.536208e-04
# Time        	areaAverage(T)
0.40225       	3.000009e+02
0.4025        	3.000009e+02
0.40275       	3.000009e+02
0.403         	3.000009e+02
0.40325       	3.000009e+02
0.4035        	3.000009e+02
0.40375       	3.000009e+02
0.404         	3.000009e+02
0.40425       	3.000009e+02
0.4045        	3.000009e+02
0.40475       	3.000009e+02
0.405         	3.000009e+02
0.40525       	3.000009e+02
0.4055        	3.000009e+02
0.40575       	3.000009e+02
0.406         	3.000009e+02
0.40625       	3.000009e+02
0.4065        	3.000009e+02
0.40675       	3.000009e+02
0.407         	3.000009e+02
0.40725       	3.000009e+02
0.4075        	3.000009e+02
0.40775       	3.000009e+02
0.408         	3.000009e+02
0.40825       	3.000009e+02
0.4085        	3.000009e+02
0.40875       	3.000009e+02
0.409         	3.000009e+02
0.40925       	3.000009e+02
0.4095        	3.000009e+02
0.40975       	3.000009e+02
0.41          	3.000009e+02
0.41025       	3.000009e+02
0.4105        	3.000009e+02
0.41075       	3.000009e+02
0.411         	3.000009e+02
0.41125       	3.000009e+02
0.4115        	3.000009e+02
0.41175       	3.000009e+02
0.412         	3.000009e+02
0.41225       	3.000009e+02
0.4125        	3.000009e+02
0.41275       	3.000009e+02
0.413         	3.000009e+02
0.41325       	3.000009e+02
0.4135        	3.000009e+02
0.41375       	3.000009e+02
0.414         	3.000009e+02
0.41425       	3.000009e+02
0.4145        	3.000009e+02
0.41475       	3.000009e+02
0.415         	3.000009e+02
0.41525       	3.000009e+02
0.4155        	3.000009e+02
0.41575       	3.000009e+02
0.416         	3.000009e+02
0.41625       	3.000009e+02
0.4165        	3.000009e+02
0.41675       	3.000009e+02
0.417         	3.000009e+02
0.41725       	3.000009e+02
0.4175        	3.000009e+02
0.41775       	3.000009e+02
0.418         	3.000009e+02
0.41825       	3.000009e+02
0.4185        	3.000009e+02
0.41875       	3.000009e+02
0.419         	3.000009e+02
0.41925       	3.000009e+02
0.4195        	3.000009e+02
0.41975       	3.000010e+02
0.42          	3.000010e+02
0.42025       	3.000010e+02
0.4205        	3.000010e+02
0.42075       	3.000010e+02
0.421         	3.000010e+02
0.42125       	3.000010e+02
0.4215        	3.000010e+02
0.42175       	3.000010e+02
0.422         	3.000010e+02
0.42225       	3.000010e+02
0.4225        	3.000010e+02
0.42275       	3.000010e+02
0.423         	3.000010e+02
0.42325       	3.000010e+02
0.4235        	3.000010e+02
0.42375       	3.000010e+02
0.424         	3.000010e+02
0.42425       	3.000010e+02
0.4245        	3.000010e+02
0.42475       	3.000010e+02
0.425         	3.000010e+02
0.42525       	3.000010e+02
0.4255        	3.000010e+02
0.42575       	3.000010e+02
0.426         	3.000010e+02
0.42625       	3.000010e+02
0.4265        	3.000010e+02
0.42675       	3.000010e+02
0.427         	3.000010e+02
0.42725       	3.000010e+02
0.4275        	3.000010e+02
0.42775       	3.000010e+02
0.428         	3.000010e+02
0.42825       	3.000010e+02
0.4285        	3.000010e+02
0.42875       	3.000010e+02
0.429         	3.000010e+02
0.42925       	3.000010e+02
0.4295        	3.000010e+02
0.42975       	3.000010e+02
0.43          	3.000010e+02
0.43025       	3.000010e+02
0.4305        	3.000010e+02
0.43075       	3.000010e+02
0.431         	3.000010e+02
0.43125       	3.000010e+02
0.4315        	3.000010e+02
0.43175       	3.000010e+02
0.432         	3.000010e+02
0.43225       	3.000010e+02
0.4325        	3.000010e+02
0.43275       	3.000010e+02
0.433         	3.000010e+02
0.43325       	3.000010e+02
0.4335        	3.000010e+02
0.43375       	3.000010e+02
0.434         	3.000010e+02
0.43425       	3.000010e+02
0.4345        	3.000010e+02
0.43475       	3.000010e+02
0.435         	3.000010e+02
0.43525       	3.000010e+02
0.4355        	3.000010e+02
0.43575       	3.000010e+02
0.436         	3.000010e+02
0.43625       	3.000010e+02
0.4365        	3.000010e+02
0.43675       	3.000010e+02
0.437         	3.000010e+02
0.43725       	3.000010e+02
0.4375        	3.000010e+02
0.43775       	3.000010e+02
0.438         	3.000010e+02
0.43825       	3.000010e+02
0.4385        	3.000010e+02
0.43875       	3.000010e+02
0.439         	3.000010e+02
0.43925       	3.000010e+02
0.4395        	3.000010e+02
0.43975       	3.000010e+02
0.44          	3.000010e+02
0.44025       	3.000010e+02
0.4405        	3.000010e+02
0.44075       	3.000010e+02
0.441         	3.000010e+02
0.44125       	3.000010e+02
0.4415        	3.000010e+02
0.44175       	3.000010e+02
0.442         	3.000010e+02
0.44225       	3.000010e+02
0.4425        	3.000010e+02
0.44275       	3.000010e+02
0.443         	3.000010e+02
0.44325       	3.000010e+02
0.4435        	3.000010e+02
0.44375       	3.000010e+02
0.444         	3.000010e+02
0.44425       	3.000010e+02
0.4445        	3.000010e+02
0.44475       	3.000010e+02
0.445         	3.000010e+02
0.44525       	3.000010e+02
0.4455        	3.000010e+02
0.44575       	3.000010e+02
0.446         	3.000010e+02
0.44625       	3.000010e+02
0.4465        	3.000010e+02
0.44675       	3.000010e+02
0.447         	3.000010e+02
0.44725       	3.000010e+02
0.4475        	3.000010e+02
0.44775       	3.000010e+02
0.448         	3.000010e+02
0.44825       	3.000010e+02
0.4485        	3.000010e+02
0.44875       	3.000010e+02
0.449         	3.000010e+02
0.44925       	3.000010e+02
0.4495        	3.000010e+02
0.44975       	3.000010e+02
0.45          	3.000010e+02
0.45025       	3.000010e+02
0.4505        	3.000010e+02
0.45075       	3.000010e+02
0.451         	3.000010e+02
0.45125       	3.000010e+02
0.4515        	3.000010e+02
0.45175       	3.000010e+02
0.452         	3.000010e+02
0.45225       	3.000010e+02
0.4525        	3.000010e+02
0.45275       	3.000010e+02
0.453         	3.000010e+02
0.45325       	3.000010e+02
0.4535        	3.000010e+02
0.45375       	3.000010e+02
0.454         	3.000010e+02
0.45425       	3.000010e+02
0.4545        	3.000010e+02
0.45475       	3.000011e+02
0.455         	3.000011e+02
0.45525       	3.000011e+02
0.4555        	3.000011e+02
0.45575       	3.000011e+02
0.456         	3.000011e+02
0.45625       	3.000011e+02
0.4565        	3.000011e+02
0.45675       	3.000011e+02
0.457         	3.000011e+02
0.45725       	3.000011e+02
0.4575        	3.000011e+02
0.45775       	3.000011e+02
0.458         	3.000011e+02
0.45825       	3.000011e+02
0.4585        	3.000011e+02
0.45875       	3.000011e+02
0.459         	3.000011e+02
0.45925       	3.000011e+02
0.4595        	3.000011e+02
0.45975       	3.000011e+02
0.46          	3.000011e+02
0.46025       	3.000011e+02
0.4605        	3.000011e+02
0.46075       	3.000011e+02
0.461         	3.000011e+02
0.46125       	3.000011e+02
0.4615        	3.000011e+02
0.46175       	3.000011e+02
0.462         	3.000011e+02
0.46225       	3.000011e+02
0.4625        	3.000011e+02
0.46275       	3.000011e+02
0.463         	3.000011e+02
0.46325       	3.000011e+02
0.4635        	3.000011e+02
0.46375       	3.000011e+02
0.464         	3.000011e+02
0.46425       	3.000011e+02
0.4645        	3.000011e+02
0.46475       	3.000011e+02
0.465         	3.000011e+02
0.46525       	3.000011e+02
0.4655        	3.000011e+02
0.46575       	3.000011e+02
0.466         	3.000011e+02
0.46625       	3.000011e+02
0.4665        	3.000011e+02
0.46675       	3.000011e+02
0.467         	3.000011e+02
0.46725       	3.000011e+02
0.4675        	3.000011e+02
0.46775       	3.000011e+02
0.468         	3.000011e+02
0.46825       	3.000011e+02
0.4685        	3.000011e+02
0.46875       	3.000011e+02
0.469         	3.000011e+02
0.46925       	3.000011e+02
0.4695        	3.000011e+02
0.46975       	3.000011e+02
0.47          	3.000011e+02
0.47025       	3.000011e+02
0.4705        	3.000011e+02
0.47075       	3.000011e+02
0.471         	3.000011e+02
0.47125       	3.000011e+02
0.4715        	3.000011e+02
0.47175       	3.000011e+02
0.472         	3.000011e+02
0.47225       	3.000011e+02
0.4725        	3.000011e+02
0.47275       	3.000011e+02
0.473         	3.000011e+02
0.47325       	3.000011e+02
0.4735        	3.000011e+02
0.47375       	3.000011e+02
0.474         	3.000011e+02
0.47425       	3.000011e+02
0.4745        	3.000011e+02
0.47475       	3.000011e+02
0.475         	3.000011e+02
0.47525       	3.000011e+02
0.4755        	3.000011e+02
0.47575       	3.000011e+02
0.476         	3.000011e+02
0.47625       	3.000011e+02
0.4765        	3.000011e+02
0.47675       	3.000011e+02
0.477         	3.000011e+02
0.47725       	3.000011e+02
0.4775        	3.000011e+02
0.47775       	3.000011e+02
0.478         	3.000011e+02
0.47825       	3.000011e+02
0.4785        	3.000011e+02
0.47875       	3.000011e+02
0.479         	3.000011e+02
0.47925       	3.000011e+02
0.4795        	3.000011e+02
0.47975       	3.000011e+02
0.48          	3.000011e+02
0.48025       	3.000011e+02
0.4805        	3.000011e+02
0.48075       	3.000011e+02
0.481         	3.000011e+02
0.48125       	3.000011e+02
0.4815        	3.000011e+02
0.48175       	3.000011e+02
0.482         	3.000011e+02
0.48225       	3.000011e+02
0.4825        	3.000011e+02
0.48275       	3.000011e+02
0.483         	3.000011e+02
0.48325       	3.000011e+02
0.4835        	3.000011e+02
0.48375       	3.000011e+02
0.484         	3.000011e+02
0.48425       	3.000011e+02
0.4845        	3.000011e+02
0.48475       	3.000011e+02
0.485         	3.000011e+02
0.48525       	3.000011e+02
0.4855        	3.000011e+02
0.48575       	3.000011e+02
0.486         	3.000011e+02
0.48625       	3.000011e+02
0.4865        	3.000011e+02
0.48675       	3.000011e+02
0.487         	3.000011e+02
0.48725       	3.000011e+02
0.4875        	3.000011e+02
0.48775       	3.000011e+02
0.488         	3.000011e+02
0.48825       	3.000011e+02
0.4885        	3.000011e+02
0.48875       	3.000011e+02
0.489         	3.000011e+02
0.48925       	3.000012e+02
0.4895        	3.000012e+02
0.48975       	3.000012e+02
0.49          	3.000012e+02
0.49025       	3.000012e+02
0.4905        	3.000012e+02
0.49075       	3.000012e+02
0.491         	3.000012e+02
0.49125       	3.000012e+02
0.4915        	3.000012e+02
0.49175       	3.000012e+02
0.492         	3.000012e+02
0.49225       	3.000012e+02
0.4925        	3.000012e+02
0.49275       	3.000012e+02
0.493         	3.000012e+02
0.49325       	3.000012e+02
0.4935        	3.000012e+02
0.49375       	3.000012e+02
0.494         	3.000012e+02
0.49425       	3.000012e+02
0.4945        	3.000012e+02
0.49475       	3.000012e+02
0.495         	3.000012e+02
0.49525       	3.000012e+02
0.4955        	3.000012e+02
0.49575       	3.000012e+02
0.496         	3.000012e+02
0.49625       	3.000012e+02
0.4965        	3.000012e+02
0.49675       	3.000012e+02
0.497         	3.000012e+02
0.49725       	3.000012e+02
0.4975        	3.000012e+02
0.49775       	3.000012e+02
0.498         	3.000012e+02
0.49825       	3.000012e+02
0.4985        	3.000012e+02
0.49875       	3.000012e+02
0.499         	3.000012e+02
0.49925       	3.000012e+02
0.4995        	3.000012e+02
0.49975       	3.000012e+02
0.5           	3.000012e+02
0.50025       	3.000012e+02
0.5005        	3.000012e+02
0.50075       	3.000012e+02
0.501         	3.000012e+02
0.50125       	3.000012e+02
0.5015        	3.000012e+02
0.50175       	3.000012e+02
0.502         	3.000012e+02
0.50225       	3.000012e+02
0.5025        	3.000012e+02
0.50275       	3.000012e+02
0.503         	3.000012e+02
0.50325       	3.000012e+02
0.5035        	3.000012e+02
0.50375       	3.000012e+02
0.504         	3.000012e+02
0.50425       	3.000012e+02
0.5045        	3.000012e+02
0.50475       	3.000012e+02
0.505         	3.000012e+02
0.50525       	3.000012e+02
0.5055        	3.000012e+02
0.50575       	3.000012e+02
0.506         	3.000012e+02
0.50625       	3.000012e+02
0.5065        	3.000012e+02
0.50675       	3.000012e+02
0.507         	3.000012e+02
0.50725       	3.000012e+02
0.5075        	3.000012e+02
0.50775       	3.000012e+02
0.508         	3.000012e+02
0.50825       	3.000012e+02
0.5085        	3.000012e+02
0.50875       	3.000012e+02
0.509         	3.000012e+02
0.50925       	3.000012e+02
0.5095        	3.000012e+02
0.50975       	3.000012e+02
0.51          	3.000012e+02
0.51025       	3.000012e+02
0.5105        	3.000012e+02
0.51075       	3.000012e+02
0.511         	3.000012e+02
0.51125       	3.000012e+02
0.5115        	3.000012e+02
0.51175       	3.000012e+02
0.512         	3.000012e+02
0.51225       	3.000012e+02
0.5125        	3.000012e+02
0.51275       	3.000012e+02
0.513         	3.000012e+02
0.51325       	3.000012e+02
0.5135        	3.000012e+02
0.51375       	3.000012e+02
0.514         	3.000012e+02
0.51425       	3.000012e+02
0.5145        	3.000012e+02
0.51475       	3.000012e+02
0.515         	3.000012e+02
0.51525       	3.000012e+02
0.5155        	3.000012e+02
0.51575       	3.000012e+02
0.516         	3.000012e+02
0.51625       	3.000012e+02
0.5165        	3.000012e+02
0.51675       	3.000012e+02
0.517         	3.000012e+02
0.51725       	3.000012e+02
0.5175        	3.000012e+02
0.51775       	3.000012e+02
0.518         	3.000012e+02
0.51825       	3.000012e+02
0.5185        	3.000012e+02
0.51875       	3.000012e+02
0.519         	3.000012e+02
0.51925       	3.000012e+02
0.5195        	3.000012e+02
0.51975       	3.000012e+02
0.52          	3.000012e+02
0.52025       	3.000012e+02
0.5205        	3.000012e+02
0.52075       	3.000012e+02
0.521         	3.000012e+02
0.52125       	3.000012e+02
0.5215        	3.000012e+02
0.52175       	3.000012e+02
0.522         	3.000012e+02
0.52225       	3.000012e+02
0.5225        	3.000012e+02
0.52275       	3.000012e+02
0.523         	3.000012e+02
0.52325       	3.000012e+02
0.5235        	3.000013e+02
0.52375       	3.000013e+02
0.524         	3.000013e+02
0.52425       	3.000013e+02
0.5245        	3.000013e+02
0.52475       	3.000013e+02
0.525         	3.000013e+02
0.52525       	3.000013e+02
0.5255        	3.000013e+02
0.52575       	3.000013e+02
0.526         	3.000013e+02
0.52625       	3.000013e+02
0.5265        	3.000013e+02
0.52675       	3.000013e+02
0.527         	3.000013e+02
0.52725       	3.000013e+02
0.5275        	3.000013e+02
0.52775       	3.000013e+02
0.528         	3.000013e+02
0.52825       	3.000013e+02
0.5285        	3.000013e+02
0.52875       	3.000013e+02
0.529         	3.000013e+02
0.52925       	3.000013e+02
0.5295        	3.000013e+02
0.52975       	3.000013e+02
0.53          	3.000013e+02
0.53025       	3.000013e+02
0.5305        	3.000013e+02
0.53075       	3.000013e+02
0.531         	3.000013e+02
0.53125       	3.000013e+02
0.5315        	3.000013e+02
0.53175       	3.000013e+02
0.532         	3.000013e+02
0.53225       	3.000013e+02
0.5325        	3.000013e+02
0.53275       	3.000013e+02
0.533         	3.000013e+02
0.53325       	3.000013e+02
0.5335        	3.000013e+02
0.53375       	3.000013e+02
0.534         	3.000013e+02
0.53425       	3.000013e+02
0.5345        	3.000013e+02
0.53475       	3.000013e+02
0.535         	3.000013e+02
0.53525       	3.000013e+02
0.5355        	3.000013e+02
0.53575       	3.000013e+02
0.536         	3.000013e+02
0.53625       	3.000013e+02
0.5365        	3.000013e+02
0.53675       	3.000013e+02
0.537         	3.000013e+02
0.53725       	3.000013e+02
0.5375        	3.000013e+02
0.53775       	3.000013e+02
0.538         	3.000013e+02
0.53825       	3.000013e+02
0.5385        	3.000013e+02
0.53875       	3.000013e+02
0.539         	3.000013e+02
0.53925       	3.000013e+02
0.5395        	3.000013e+02
0.53975       	3.000013e+02
0.54          	3.000013e+02
0.54025       	3.000013e+02
0.5405        	3.000013e+02
0.54075       	3.000013e+02
0.541         	3.000013e+02
0.54125       	3.000013e+02
0.5415        	3.000013e+02
0.54175       	3.000013e+02
0.542         	3.000013e+02
0.54225       	3.000013e+02
0.5425        	3.000013e+02
0.54275       	3.000013e+02
0.543         	3.000013e+02
0.54325       	3.000013e+02
0.5435        	3.000013e+02
0.54375       	3.000013e+02
0.544         	3.000013e+02
0.54425       	3.000013e+02
0.5445        	3.000013e+02
0.54475       	3.000013e+02
0.545         	3.000013e+02
0.54525       	3.000013e+02
0.5455        	3.000013e+02
0.54575       	3.000013e+02
0.546         	3.000013e+02
0.54625       	3.000013e+02
0.5465        	3.000013e+02
0.54675       	3.000013e+02
0.547         	3.000013e+02
0.54725       	3.000013e+02
0.5475        	3.000013e+02
0.54775       	3.000013e+02
0.548         	3.000013e+02
0.54825       	3.000013e+02
0.5485        	3.000013e+02
0.54875       	3.000013e+02
0.549         	3.000013e+02
0.54925       	3.000013e+02
0.5495        	3.000013e+02
0.54975       	3.000013e+02
0.55          	3.000013e+02
0.55025       	3.000013e+02
0.5505        	3.000013e+02
0.55075       	3.000013e+02
0.551         	3.000013e+02
0.55125       	3.000013e+02
0.5515        	3.000013e+02
0.55175       	3.000013e+02
0.552         	3.000013e+02
0.55225       	3.000013e+02
0.5525        	3.000013e+02
0.55275       	3.000013e+02
0.553         	3.000013e+02
0.55325       	3.000013e+02
0.5535        	3.000013e+02
0.55375       	3.000013e+02
0.554         	3.000013e+02
0.55425       	3.000013e+02
0.5545        	3.000013e+02
0.55475       	3.000013e+02
0.555         	3.000013e+02
0.55525       	3.000013e+02
0.5555        	3.000013e+02
0.55575       	3.000013e+02
0.556         	3.000013e+02
0.55625       	3.000013e+02
0.5565        	3.000013e+02
0.55675       	3.000013e+02
0.557         	3.000013e+02
0.55725       	3.000014e+02
0.5575        	3.000014e+02
0.55775       	3.000014e+02
0.558         	3.000014e+02
0.55825       	3.000014e+02
0.5585        	3.000014e+02
0.55875       	3.000014e+02
0.559         	3.000014e+02
0.55925       	3.000014e+02
0.5595        	3.000014e+02
0.55975       	3.000014e+02
0.56          	3.000014e+02
0.56025       	3.000014e+02
0.5605        	3.000014e+02
0.56075       	3.000014e+02
0.561         	3.000014e+02
0.56125       	3.000014e+02
0.5615        	3.000014e+02
0.56175       	3.000014e+02
0.562         	3.000014e+02
0.56225       	3.000014e+02
0.5625        	3.000014e+02
0.56275       	3.000014e+02
0.563         	3.000014e+02
0.56325       	3.000014e+02
0.5635        	3.000014e+02
0.56375       	3.000014e+02
0.564         	3.000014e+02
0.56425       	3.000014e+02
0.5645        	3.000014e+02
0.56475       	3.000014e+02
0.565         	3.000014e+02
0.56525       	3.000014e+02
0.5655        	3.000014e+02
0.56575       	3.000014e+02
0.566         	3.000014e+02
0.56625       	3.000014e+02
0.5665        	3.000014e+02
0.56675       	3.000014e+02
0.567         	3.000014e+02
0.56725       	3.000014e+02
0.5675        	3.000014e+02
0.56775       	3.000014e+02
0.568         	3.000014e+02
0.56825       	3.000014e+02
0.5685        	3.000014e+02
0.56875       	3.000014e+02
0.569         	3.000014e+02
0.56925       	3.000014e+02
0.5695        	3.000014e+02
0.56975       	3.000014e+02
0.57          	3.000014e+02
0.57025       	3.000014e+02
0.5705        	3.000014e+02
0.57075       	3.000014e+02
0.571         	3.000014e+02
0.57125       	3.000014e+02
0.5715        	3.000014e+02
0.57175       	3.000014e+02
0.572         	3.000014e+02
0.57225       	3.000014e+02
0.5725        	3.000014e+02
0.57275       	3.000014e+02
0.573         	3.000014e+02
0.57325       	3.000014e+02
0.5735        	3.000014e+02
0.57375       	3.000014e+02
0.574         	3.000014e+02
0.57425       	3.000014e+02
0.5745        	3.000014e+02
0.57475       	3.000014e+02
0.575         	3.000014e+02
0.57525       	3.000014e+02
0.5755        	3.000014e+02
0.57575       	3.000014e+02
0.576         	3.000014e+02
0.57625       	3.000014e+02
0.5765        	3.000014e+02
0.57675       	3.000014e+02
0.577         	3.000014e+02
0.57725       	3.000014e+02
0.5775        	3.000014e+02
0.57775       	3.000014e+02
0.578         	3.000014e+02
0.57825       	3.000014e+02
0.5785        	3.000014e+02
0.57875       	3.000014e+02
0.579         	3.000014e+02
0.57925       	3.000014e+02
0.5795        	3.000014e+02
0.57975       	3.000014e+02
0.58          	3.000014e+02
0.58025       	3.000014e+02
0.5805        	3.000014e+02
0.58075       	3.000014e+02
0.581         	3.000014e+02
0.58125       	3.000014e+02
0.5815        	3.000014e+02
0.58175       	3.000014e+02
0.582         	3.000014e+02
0.58225       	3.000014e+02
0.5825        	3.000014e+02
0.58275       	3.000014e+02
0.583         	3.000014e+02
0.58325       	3.000014e+02
0.5835        	3.000014e+02
0.58375       	3.000014e+02
0.584         	3.000014e+02
0.58425       	3.000014e+02
0.5845        	3.000014e+02
0.58475       	3.000014e+02
0.585         	3.000014e+02
0.58525       	3.000014e+02
0.5855        	3.000014e+02
0.58575       	3.000014e+02
0.586         	3.000014e+02
0.58625       	3.000014e+02
0.5865        	3.000014e+02
0.58675       	3.000014e+02
0.587         	3.000014e+02
0.58725       	3.000014e+02
0.5875        	3.000014e+02
0.58775       	3.000014e+02
0.588         	3.000014e+02
0.58825       	3.000014e+02
0.5885        	3.000014e+02
0.58875       	3.000014e+02
0.589         	3.000014e+02
0.58925       	3.000014e+02
0.5895        	3.000014e+02
0.58975       	3.000014e+02
0.59          	3.000014e+02
0.59025       	3.000014e+02
0.5905        	3.000015e+02
0.59075       	3.000015e+02
0.591         	3.000015e+02
0.59125       	3.000015e+02
0.5915        	3.000015e+02
0.59175       	3.000015e+02
0.592         	3.000015e+02
0.59225       	3.000015e+02
0.5925        	3.000015e+02
0.59275       	3.000015e+02
0.593         	3.000015e+02
0.59325       	3.000015e+02
0.5935        	3.000015e+02
0.59375       	3.000015e+02
0.594         	3.000015e+02
0.59425       	3.000015e+02
0.5945        	3.000015e+02
0.59475       	3.000015e+02
0.595         	3.000015e+02
0.59525       	3.000015e+02
0.5955        	3.000015e+02
0.59575       	3.000015e+02
0.596         	3.000015e+02
0.59625       	3.000015e+02
0.5965        	3.000015e+02
0.59675       	3.000015e+02
0.597         	3.000015e+02
0.59725       	3.000015e+02
0.5975        	3.000015e+02
0.59775       	3.000015e+02
0.598         	3.000015e+02
0.59825       	3.000015e+02
0.5985        	3.000015e+02
0.59875       	3.000015e+02
0.599         	3.000015e+02
0.59925       	3.000015e+02
0.5995        	3.000015e+02
0.59975       	3.000015e+02
0.6           	3.000015e+02
0.60025       	3.000015e+02
0.6005        	3.000015e+02
0.60075       	3.000015e+02
0.601         	3.000015e+02
0.60125       	3.000015e+02
0.6015        	3.000015e+02
0.60175       	3.000015e+02
0.602         	3.000015e+02
0.60225       	3.000015e+02
0.6025        	3.000015e+02
0.60275       	3.000015e+02
0.603         	3.000015e+02
0.60325       	3.000015e+02
0.6035        	3.000015e+02
0.60375       	3.000015e+02
0.604         	3.000015e+02
0.60425       	3.000015e+02
0.6045        	3.000015e+02
0.60475       	3.000015e+02
0.605         	3.000015e+02
0.60525       	3.000015e+02
0.6055        	3.000015e+02
0.60575       	3.000015e+02
0.606         	3.000015e+02
0.60625       	3.000015e+02
0.6065        	3.000015e+02
0.60675       	3.000015e+02
0.607         	3.000015e+02
0.60725       	3.000015e+02
0.6075        	3.000015e+02
0.60775       	3.000015e+02
0.608         	3.000015e+02
0.60825       	3.000015e+02
0.6085        	3.000015e+02
0.60875       	3.000015e+02
0.609         	3.000015e+02
0.60925       	3.000015e+02
0.6095        	3.000015e+02
0.60975       	3.000015e+02
0.61          	3.000015e+02
0.61025       	3.000015e+02
0.6105        	3.000015e+02
0.61075       	3.000015e+02
0.611         	3.000015e+02
0.61125       	3.000015e+02
0.6115        	3.000015e+02
0.61175       	3.000015e+02
0.612         	3.000015e+02
0.61225       	3.000015e+02
0.6125        	3.000015e+02
0.61275       	3.000015e+02
0.613         	3.000015e+02
0.61325       	3.000015e+02
0.6135        	3.000015e+02
0.61375       	3.000015e+02
0.614         	3.000015e+02
0.61425       	3.000015e+02
0.6145        	3.000015e+02
0.61475       	3.000015e+02
0.615         	3.000015e+02
0.61525       	3.000015e+02
0.6155        	3.000015e+02
0.61575       	3.000015e+02
0.616         	3.000015e+02
0.61625       	3.000015e+02
0.6165        	3.000015e+02
0.61675       	3.000015e+02
0.617         	3.000015e+02
0.61725       	3.000015e+02
0.6175        	3.000015e+02
0.61775       	3.000015e+02
0.618         	3.000015e+02
0.61825       	3.000015e+02
0.6185        	3.000015e+02
0.61875       	3.000015e+02
0.619         	3.000015e+02
0.61925       	3.000015e+02
0.6195        	3.000015e+02
0.61975       	3.000015e+02
0.62          	3.000015e+02
0.62025       	3.000015e+02
0.6205        	3.000015e+02
0.62075       	3.000015e+02
0.621         	3.000015e+02
0.62125       	3.000015e+02
0.6215        	3.000015e+02
0.62175       	3.000015e+02
0.622         	3.000015e+02
0.62225       	3.000015e+02
0.6225        	3.000015e+02
0.62275       	3.000015e+02
0.623         	3.000015e+02
0.62325       	3.000015e+02
0.6235        	3.000016e+02
0.62375       	3.000016e+02
0.624         	3.000016e+02
0.62425       	3.000016e+02
0.6245        	3.000016e+02
0.62475       	3.000016e+02
0.625         	3.000016e+02
0.62525       	3.000016e+02
0.6255        	3.000016e+02
0.62575       	3.000016e+02
0.626         	3.000016e+02
0.62625       	3.000016e+02
0.6265        	3.000016e+02
0.62675       	3.000016e+02
0.627         	3.000016e+02
0.62725       	3.000016e+02
0.6275        	3.000016e+02
0.62775       	3.000016e+02
0.628         	3.000016e+02
0.62825       	3.000016e+02
0.6285        	3.000016e+02
0.62875       	3.000016e+02
0.629         	3.000016e+02
0.62925       	3.000016e+02
0.6295        	3.000016e+02
0.62975       	3.000016e+02
0.63          	3.000016e+02
0.63025       	3.000016e+02
0.6305        	3.000016e+02
0.63075       	3.000016e+02
0.631         	3.000016e+02
0.63125       	3.000016e+02
0.6315        	3.000016e+02
0.63175       	3.000016e+02
0.632         	3.000016e+02
0.63225       	3.000016e+02
0.6325        	3.000016e+02
0.63275       	3.000016e+02
0.633         	3.000016e+02
0.63325       	3.000016e+02
0.6335        	3.000016e+02
0.63375       	3.000016e+02
0.634         	3.000016e+02
0.63425       	3.000016e+02
0.6345        	3.000016e+02
0.63475       	3.000016e+02
0.635         	3.000016e+02
0.63525       	3.000016e+02
0.6355        	3.000016e+02
0.63575       	3.000016e+02
0.636         	3.000016e+02
0.63625       	3.000016e+02
0.6365        	3.000016e+02
0.63675       	3.000016e+02
0.637         	3.000016e+02
0.63725       	3.000016e+02
0.6375        	3.000016e+02
0.63775       	3.000016e+02
0.638         	3.000016e+02
0.63825       	3.000016e+02
0.6385        	3.000016e+02
0.63875       	3.000016e+02
0.639         	3.000016e+02
0.63925       	3.000016e+02
0.6395        	3.000016e+02
0.63975       	3.000016e+02
0.64          	3.000016e+02
0.64025       	3.000016e+02
0.6405        	3.000016e+02
0.64075       	3.000016e+02
0.641         	3.000016e+02
0.64125       	3.000016e+02
0.6415        	3.000016e+02
0.64175       	3.000016e+02
0.642         	3.000016e+02
0.64225       	3.000016e+02
0.6425        	3.000016e+02
0.64275       	3.000016e+02
0.643         	3.000016e+02
0.64325       	3.000016e+02
0.6435        	3.000016e+02
0.64375       	3.000016e+02
0.644         	3.000016e+02
0.64425       	3.000016e+02
0.6445        	3.000016e+02
0.64475       	3.000016e+02
0.645         	3.000016e+02
0.64525       	3.000016e+02
0.6455        	3.000016e+02
0.64575       	3.000016e+02
0.646         	3.000016e+02
0.64625       	3.000016e+02
0.6465        	3.000016e+02
0.64675       	3.000016e+02
0.647         	3.000016e+02
0.64725       	3.000016e+02
0.6475        	3.000016e+02
0.64775       	3.000016e+02
0.648         	3.000016e+02
0.64825       	3.000016e+02
0.6485        	3.000016e+02
0.64875       	3.000016e+02
0.649         	3.000016e+02
0.64925       	3.000016e+02
0.6495        	3.000016e+02
0.64975       	3.000016e+02
0.65          	3.000016e+02
0.65025       	3.000016e+02
0.6505        	3.000016e+02
0.65075       	3.000016e+02
0.651         	3.000016e+02
0.65125       	3.000016e+02
0.6515        	3.000016e+02
0.65175       	3.000016e+02
0.652         	3.000016e+02
0.65225       	3.000016e+02
0.6525        	3.000016e+02
0.65275       	3.000016e+02
0.653         	3.000016e+02
0.65325       	3.000016e+02
0.6535        	3.000016e+02
0.65375       	3.000016e+02
0.654         	3.000016e+02
0.65425       	3.000016e+02
0.6545        	3.000016e+02
0.65475       	3.000016e+02
0.655         	3.000016e+02
0.65525       	3.000016e+02
0.6555        	3.000016e+02
